"EMPLOYEE_NO","START_DATE_DATE","START_DATE_TIME","END_DATE_DATE","END_DATE_TIME","AIR_FARE","OTHER_TRANSPORTATION","ACCOMMODATION","MEALS","INCIDENTALS","SUBTOTAL","HOSPITALITY","OTHER_EXPENSES","TOTAL","DESTINATION","MINISTRY","POSITION","PURPOSE"
"1469","20100708","00:00:00","20100723","00:00:00",1623.97,201.65,1055.20,430.15,27.37,3338.34,0.00,0.00,3338.34,"Toronto/Amsterdam/Brussels","Labour","Assistant Deputy Minister","Travel for Federal/Provincial/Territorial Meeting - Canada/European Union Econom ic and Trade Agreement Negotiations"
"1096","20100709","00:00:00","20100924","00:00:00",0.00,464.90,615.85,121.30,0.00,1202.05,0.00,0.00,1202.05,"Mississauga, London, Sudbury, Toronto, ON","Labour","Assistant Deputy Minister","Routine expenses related to the ministry's operations"
"1240","20100709","00:00:00","20100709","00:00:00",0.00,12.00,0.00,0.00,0.00,12.00,0.00,0.00,12.00,"Toronto, ON","Training, Colleges and Universities","Assistant Deputy Minister","Divisional Executive Committee Retreat"
"1325","20100709","00:00:00","20100710","00:00:00",0.00,142.05,265.55,0.00,0.00,407.60,0.00,0.00,407.60,"Port Severn, ON","Economic Development","Assistant Deputy Minister","Regional Chief Administrative Officer Forum presentation"
"1328","20100709","00:00:00","20100723","00:00:00",2488.40,405.00,0.00,0.00,0.00,2893.40,0.00,57.75,2951.15,"Sault Ste Marie,ON; North Bay, ON; Thunder Bay, ON","Training, Colleges and Universities","Assistant Deputy Minister","Institutional Visits & Compensation Meeting with the Council of Ontario Universi ties"
"1202","20100711","00:00:00","20100713","00:00:00",0.00,0.00,772.86,0.00,0.00,772.86,0.00,0.00,772.86,"Sioux Lookout, On","Natural Resources","Minister","Minister travelled to Sioux Lookout to meet with the First Nations communities. (Minister paid for J.Zupanic and A.Williams accommodations)"
"1055","20100712","00:00:00","20100713","00:00:00",294.99,129.78,117.52,8.67,0.00,550.96,0.00,0.00,550.96,"Massey and Cutler, ON","Aboriginal Affairs","Assistant Deputy Minister","Travel to attend stakeholders meeting"
"1096","20100712","00:00:00","20100910","00:00:00",0.00,209.65,0.00,11.53,0.00,221.18,0.00,0.00,221.18,"Mississauga, Hamilton, Etobicoke, ON","Labour","Assistant Deputy Minister","Business meetings with stakeholders"
"1115","20100712","00:00:00","20100713","00:00:00",0.00,133.48,180.80,0.00,0.00,314.28,0.00,0.00,314.28,"Kingston, ON","Government Services","Assistant Deputy Minister","Travel for Central Services Division branch visits"
"1131","20100712","00:00:00","20100712","00:00:00",633.08,115.00,0.00,0.00,0.00,748.08,0.00,0.00,748.08,"Sudbury, ON","Municipal Affairs and Housing","Deputy Minister","Travel to Regional Municipal Services Office"
"1184","20100712","00:00:00","20100811","00:00:00",0.00,56.00,0.00,10.14,0.00,66.14,0.00,0.00,66.14,"Toronto, ON, Guelph, ON","Natural Resources","Chief Information Officer","Routine monthly expenses and travel to satellite offices for months of July and August."
"1186","20100712","00:00:00","20100712","00:00:00",591.49,62.40,0.00,0.00,0.00,653.89,0.00,0.00,653.89,"Sudbury, ON","Municipal Affairs and Housing","Assistant Deputy Minister","Travel to Municipal Service Office North East office"
"1212","20100712","00:00:00","20100715","00:00:00",1132.20,162.95,474.60,92.84,0.00,1862.59,0.00,0.00,1862.59,"Toronto, ON, Peterborough, ON","Natural Resources","Assistant Deputy Minister","Travel from Sault Ste Marie for 5 Ministry Business Meetings."
"1302","20100712","00:00:00","20100716","00:00:00",592.96,140.00,240.33,32.76,0.00,1006.05,0.00,0.00,1006.05,"Thunder Bay, ON","Natural Resources","Assistant Deputy Minister","Northern Tour"
"1420","20100712","00:00:00","20100728","00:00:00",0.00,124.98,0.00,0.00,0.00,124.98,0.00,0.00,124.98,"Toronto, ON","Agriculture, Food and Rural Affairs","Deputy Minister","Travel for ministry operational meetings for the month of July"
"1421","20100712","00:00:00","20100805","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,35.00,"Toronto, ON","Government Services","Deputy Minister","Two meetings with OPS Staff which included meals"
"1423","20100712","00:00:00","20100713","00:00:00",668.79,143.60,117.52,16.44,0.00,946.35,0.00,0.00,946.35,"Massey and Cutler, ON","Aboriginal Affairs","Deputy Minister","Travel to meet with Stakeholders"
"1434","20100712","00:00:00","20100712","00:00:00",633.08,18.02,0.00,0.00,0.00,651.10,0.00,0.00,651.10,"Sudbury, ON","Municipal Affairs and Housing","Assistant Deputy Minister","Travel for Deputy Minister's townhall meeting"
"1470","20100712","00:00:00","20100714","00:00:00",518.10,0.00,324.86,0.00,0.00,842.96,0.00,0.00,842.96,"Quebec City, QC","Attorney General","Assistant Deputy Attorney General","Attended litigation"
"1042","20100713","00:00:00","20100715","00:00:00",427.34,0.00,0.00,0.00,0.00,427.34,0.00,0.00,427.34,"Toronto,Ottawa, ON","Municipal Affairs and Housing","Minister","Provicial Territorial Ministers responsible for Local Government Meeting"
"1042","20100713","00:00:00","20100715","00:00:00",0.00,0.00,359.34,0.00,0.00,359.34,0.00,0.00,359.34,"Ottawa, ON","Municipal Affairs and Housing","Minister","Provincial-Territorial Ministers' Responsible for Local Government Meeting"
"1047","20100713","00:00:00","20100715","00:00:00",428.70,0.00,359.34,0.00,0.00,788.04,0.00,0.00,788.04,"Toronto, Ottawa, ON","Municipal Affairs and Housing","Staff to Minister","Staffed Minister Bradley at the provincial/Territorial Ministers of Local Govern ment Meeting in Ottawa"
"1131","20100713","00:00:00","20100715","00:00:00",712.73,133.50,359.34,0.00,0.00,1205.57,0.00,0.00,1205.57,"Ottawa, ON","Municipal Affairs and Housing","Deputy Minister","Travel for participation in Provincial and Territorial Conference"
"1158","20100713","00:00:00","20100713","00:00:00",0.00,20.00,0.00,0.00,0.00,20.00,0.00,0.00,20.00,"New York, NY,USA","Northern Development and Mines","Minister","New York Gold Mining Conference/Summit"
"1288","20100713","00:00:00","20100713","00:00:00",415.71,0.00,0.00,0.00,0.00,415.71,0.00,0.00,415.71,"New York, NY - USA","Northern Development and Mines","Staff to Minister","New York Gold Minig Conference/Summit"
"1292","20100713","00:00:00","20100726","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,100.99,0.00,100.99,"Toronto, ON","Government Services","Deputy Minister","2 Hospitality Meals"
"1350","20100713","00:00:00","20100715","00:00:00",428.70,72.66,359.34,0.00,0.00,860.70,0.00,0.00,860.70,"Ottawa, ON","Municipal Affairs and Housing","Staff to Minister","Attended the Provincial-Territorial Ministers' Reponsible for Local Government M eeting"
"1356","20100713","00:00:00","20100713","00:00:00",369.79,0.00,0.00,0.00,0.00,369.79,0.00,0.00,369.79,"Montreal, QC","Community Safety and Correctional Services","Chief Forensic Pathologist","Travel to attend the Canadian Association of Pathologists Conference"
"1376","20100713","00:00:00","20100715","00:00:00",200.84,116.83,359.34,0.00,0.00,677.01,0.00,0.00,677.01,"Ottawa, ON","Municipal Affairs and Housing","Assistant Deputy Minister","Provincial & Territorial Conference - Ministers of Local Government in Ottawa"
"1461","20100713","00:00:00","20100715","00:00:00",469.11,120.00,0.00,0.00,0.00,589.11,0.00,0.00,589.11,"Ottawa, ON","Natural Resources","Deputy Minister","Travel for Federal/Provincial Meetings and Intergovernmental Meetings 2 nights a ccommodation and meals paid by sponsor."
"1190","20100714","00:00:00","20100714","00:00:00",0.00,0.00,0.00,16.94,0.00,16.94,0.00,0.00,16.94,"Sudbury, ON","Northern Development and Mines","Assistant Deputy Minister","Meeting with Assistant Deputy Ministers"
"1245","20100714","00:00:00","20100714","00:00:00",0.00,117.97,0.00,0.00,0.00,117.97,0.00,0.00,117.97,"Kingston, ON","Health and Long Term Care","Assistant Deputy Minister","Travel to Kingston for staff meetings"
"1286","20100714","00:00:00","20100722","00:00:00",0.00,0.00,246.34,73.08,0.00,319.42,30.41,0.00,349.83,"Sault Ste. Marie and North Bay ON","Northern Development and Mines","Assistant Deputy Minister","Travel for ministry meetings and travel to North Bay for one hospitality event."
"1330","20100714","00:00:00","20100716","00:00:00",0.00,47.98,659.77,0.00,0.00,707.75,0.00,0.00,707.75,"Montreal, QC","Government Services","Chief Information Officer","Travel for North American Day Conference"
"1334","20100714","00:00:00","20100715","00:00:00",682.99,0.00,123.17,35.82,0.00,841.98,0.00,0.00,841.98,"Sudbury and Sault Ste Marie, On","Northern Development and Mines","Deputy Minister","Travel to visit Ministry Offices, attend staff and stakeholders meetings."
"1403","20100714","00:00:00","20100714","00:00:00",0.00,95.20,0.00,0.00,0.00,95.20,0.00,0.00,95.20,"St.Catharines, ON","Cabinet Office","Assistant Deputy Minister","Return trip to Brock University to attend meeting"
"1313","20100715","00:00:00","20101005","00:00:00",0.00,45.60,0.00,0.00,0.00,45.60,0.00,0.00,45.60,"Toronto,Oakville, ON","Finance","Assistant Deputy Minister","Stakeholder Meetings July - October 2010"
"1048","20100716","00:00:00","20100824","00:00:00",0.00,57.22,314.14,67.91,0.00,439.27,0.00,0.00,439.27,"Toronto, Windsor, Ottawa, ON","Community Safety and Correctional Services","Fire Marshal of Ontario","Business Meetings with goverment staff"
"1085","20100716","00:00:00","20100716","00:00:00",0.00,0.00,106.05,0.00,0.00,106.05,0.00,0.00,106.05,"Kingston, Brockville, ON","Community Safety and Correctional Services","Assistant Deputy Minister","Travel to Probation and Parole Offices."
"1089","20100717","00:00:00","20100722","00:00:00",0.00,109.80,1767.96,44.50,0.00,1922.26,0.00,0.00,1922.26,"London, United Kingdom","Economic Development","Staff to Minister","Trade mission to Financial Services Forum/Farnborough Airshow"
"1089","20100717","00:00:00","20100726","00:00:00",2158.82,109.80,1767.96,44.50,0.00,4081.08,0.00,0.00,4081.08,"London, UK","Economic Development","Staff to Minister","Trade Mission to Financial Services Forum/Farnborough Airshow"
"1114","20100717","00:00:00","20100717","00:00:00",0.00,36.95,0.00,0.00,11.00,47.95,0.00,0.00,47.95,"Burlington, ON","Training, Colleges and Universities","Staff to Minister","Meeting with Charles Stuart University"
"1366","20100717","00:00:00","20100721","00:00:00",5952.74,0.00,1685.30,75.35,0.00,7713.39,0.00,0.00,7713.39,"London, UK","Economic Development","Minister","Trade Mission to Financial Services Forum/Farnborough Airshow"
"1445","20100717","00:00:00","20100723","00:00:00",2127.05,86.90,1527.37,253.85,0.00,3995.17,0.00,0.00,3995.17,"London, England","Economic Development and Trade","Deputy Minister","Travel to represent Ontario at 2010 aerospace event and attend meetings with sta keholders"
"1126","20100718","00:00:00","20100723","00:00:00",0.00,63.29,0.00,25.81,0.00,89.10,0.00,0.00,89.10,"Atlantic City, NJ, USA","Transportation","Assistant Deputy Minister","American Association of Motor Vehicle Administrators Region 1 Conference - Airfa re and Accomodations paid by conference organizers"
"1006","20100719","00:00:00","20100719","00:00:00",0.00,12.80,0.00,0.00,0.00,12.80,0.00,0.00,12.80,"Toronto, ON","Municipal Affairs and Housing","Staff to Parliamentary Assistant","PA Cansfield speaking at the Toronto Community Housing Event"
"1006","20100719","00:00:00","20100719","00:00:00",0.00,48.80,0.00,0.00,0.00,48.80,0.00,0.00,48.80,"Toronto/Markham, ON","Municipal Affairs and Housing","Staff to Parliamentary Assistant","Mileage for Meeting with the Toronto Real Estate Board; Tour of Sites around Duf ferein and Major MacKenzie"
"1009","20100719","00:00:00","20100719","00:00:00",0.00,0.00,123.17,24.61,0.00,147.78,0.00,0.00,147.78,"Cobourg and Cornwall","Attorney General","Staff to Minister","Accompanied Minister at Justice on Target, CRIA announcements and stakeholder m eetings"
"1022","20100719","00:00:00","20100728","00:00:00",0.00,137.91,0.00,11.27,56.45,205.63,0.00,0.00,205.63,"Trenton, ON","Office of the Premier","Staff to Minister","Advance Trip / provided operational support to the Premier during a tour of Quin te West - Ontario Invests in Quinte West YMCA"
"1027","20100719","00:00:00","20100720","00:00:00",0.00,0.00,123.17,0.00,0.00,123.17,0.00,0.00,123.17,"Cobourg and Cornwall, ON","Attorney General","Minister","To attend Justice on Target Visit; CRIA announcements and Stakeholder meetings"
"1059","20100719","00:00:00","20100722","00:00:00",812.74,114.00,0.00,0.00,0.00,926.74,0.00,0.00,926.74,"Winnipeg, Manitoba","Aboriginal Affairs","Staff to Minister","Attended Assembly of First Nations 31st Annual General Assembly"
"1087","20100719","00:00:00","20100724","00:00:00",0.00,777.23,775.03,0.00,0.00,1552.26,0.00,0.00,1552.26,"Atlantic City, NJ, United States","Government Services","Assistant Deputy Minister","Travel to attend American Association of Motor Vehicle Administrators' Region I Conference."
"1174","20100719","00:00:00","20100720","00:00:00",0.00,111.58,0.00,0.00,0.00,111.58,0.00,0.00,111.58,"Kingston, ON","Government Services","Assistant Deputy Minister","Travel for ServiceOntario site visit"
"1189","20100719","00:00:00","20100720","00:00:00",531.23,123.47,244.34,28.57,26.32,953.93,0.00,0.00,953.93,"Atlanta, GA, United States","Government Services","Chief Information Officer","Attended Microsoft ISX2010 conference as a Government keynote speaker"
"1209","20100719","00:00:00","20100720","00:00:00",428.09,70.07,339.83,0.00,82.69,920.68,0.00,41.48,962.16,"New York, NY, USA","Transportation","Chief Information Officer","Meeting with New York Metropolitan Transit Authority"
"1334","20100719","00:00:00","20100720","00:00:00",1033.16,16.95,123.17,25.39,0.00,1198.67,0.00,0.00,1198.67,"Sault Ste Marie, ON","Northern Development and Mines","Deputy Minister","Travel to attend Forestry Reform Stakeholder's meeting"
"1339","20100719","00:00:00","20100719","00:00:00",0.00,0.00,123.17,0.00,0.00,123.17,0.00,0.00,123.17,"Cobourg and Cornwall","Attorney General","Staff to Minister","Attended Justice on Target Visit, CRIA announcements and Stakeholder Meetings"
"1056","20100720","00:00:00","20100720","00:00:00",0.00,97.31,0.00,0.00,25.30,122.61,0.00,0.00,122.61,"Niagara Falls, ON","Community and Social Services","Assistant Deputy Minister","Executive meeting with Ontario Agencies Serving Individuals with Special Needs ( OASIS)"
"1143","20100720","00:00:00","20100720","00:00:00",0.00,0.00,0.00,0.00,0.00,0.00,54.02,0.00,54.02,"Toronto, ON","Cabinet Office","Deputy Minister","1 hospitality meal with stakeholder"
"1147","20100720","00:00:00","20100721","00:00:00",432.42,64.00,135.60,16.81,0.00,648.83,0.00,0.00,648.83,"Thunder Bay, ON","Northern Development and Mines","Staff to Minister","Northern Highways Announcement"
"1162","20100720","00:00:00","20100722","00:00:00",0.00,5.00,266.68,33.50,0.00,305.18,0.00,35.70,340.88,"North Bay, Mattawa, ON","Community Safety and Correctional Services","Assistant Deputy Minister","Meeting with ministry officials"
"1165","20100720","00:00:00","20100720","00:00:00",0.00,0.00,0.00,69.38,0.00,69.38,0.00,0.00,69.38,"Barrie and Midland, ON","Labour","Staff to Minister","Expenses accumulated while driving/staffing the Minister at Stakeholder Meeting"
"1263","20100720","00:00:00","20100720","00:00:00",0.00,78.16,0.00,0.00,0.00,78.16,0.00,0.00,78.16,"Guelph, ON","Energy and Infrastructure","Staff to Minister","Stakeholder meetings"
"1336","20100720","00:00:00","20100720","00:00:00",0.00,0.00,0.00,20.99,0.00,20.99,0.00,0.00,20.99,"Toronto, ON","Finance","Assistant Deputy Minister","Business meeting with counterpart from another ministry."
"1421","20100720","00:00:00","20100804","00:00:00",0.00,44.85,175.09,17.80,0.00,237.74,0.00,0.00,237.74,"Toronto, Guelph, Hamilton, St Catharines, Kitchener, London, Windsor and Sarnia, ON","Government Services","Deputy Minister","Travel for Town Hall Meetings and ServiceOntario site visits"
"1449","20100720","00:00:00","20100723","00:00:00",0.00,66.60,0.00,0.00,0.00,66.60,0.00,0.00,66.60,"Toronto, ON","Children and Youth Services","Parliamentary Assistant","Chair Sexual Violence Action Plan regional consultation meeting towards the deve lopment of the action plan report for the Ontario Women's Directorate"
"1011","20100721","00:00:00","20100721","00:00:00",0.00,0.00,158.20,0.00,0.00,158.20,0.00,0.00,158.20,"Thunder Bay, ON","Aboriginal Affairs","Staff to Minister","M. Gagliardi claiming wxpense on behalf of Christy Arnold for airfare to Thunder Bay to attend meeting with the Minister."
"1011","20100721","00:00:00","20100721","00:00:00",725.74,0.00,0.00,0.00,0.00,725.74,0.00,0.00,725.74,"ThunderBay, ON","Aboriginal Affairs","Staff to Minister","Claiming on behalf of Christy Arnold who travel to ThunderBay with Minister"
"1021","20100721","00:00:00","20100807","00:00:00",714.09,103.00,774.84,11.25,0.00,1603.18,0.00,22.50,1625.68,"Winnipeg, MB","Cabinet Office","Assistant Deputy Minister","Travel to Council of the Federation meeting"
"1027","20100721","00:00:00","20100722","00:00:00",1011.77,0.00,158.20,0.00,0.00,1169.97,0.00,0.00,1169.97,"Thunder Bay, ON","Aboriginal Affairs","Minister","Launch of Northern Training Partnership Fund"
"1071","20100721","00:00:00","20100721","00:00:00",0.00,0.00,113.00,0.00,0.00,113.00,0.00,0.00,113.00,"Eastern Ontario","Transportation","Staff to Minister","Travel with Minister in Eastern Ontario"
